global_segment_id,trajectory_id,trajectory_index,local_segment_id,start_t,end_t,duration,num_goal_keys
701,426,13,25,276,288,12,2.0833333333333335
702,426,13,26,288,301,13,3.0
703,426,13,27,301,305,4,2.5
704,426,13,28,305,309,4,2.5
705,426,13,29,309,326,17,2.0
706,426,13,30,326,339,13,3.0
707,426,13,31,339,351,12,3.0833333333333335
708,426,13,32,351,355,4,3.0
709,426,13,33,355,360,5,3.2
710,426,13,34,360,369,9,3.111111111111111
711,426,13,35,369,376,7,3.142857142857143
712,426,13,36,376,389,13,2.1538461538461537
713,426,13,37,389,401,12,3.0
714,426,13,38,401,405,4,3.75
715,426,13,39,405,426,21,3.0
716,426,13,40,426,438,12,3.0833333333333335
717,426,13,41,438,444,6,3.1666666666666665
718,426,13,42,444,451,7,3.142857142857143
719,426,13,43,451,476,25,3.04
720,426,13,44,476,489,13,3.1538461538461537
721,426,13,45,489,495,6,3.0
722,426,13,46,495,501,6,3.1666666666666665
723,426,13,47,501,519,18,3.0555555555555554
724,426,13,48,519,526,7,3.142857142857143
725,426,13,49,526,530,4,2.5
726,426,13,50,530,534,4,2.5
727,426,13,51,534,550,16,2.0
728,208,14,0,0,4,4,2.25
729,208,14,1,4,25,21,2.0
730,208,14,2,25,37,12,3.0
731,208,14,3,37,50,13,3.076923076923077
732,208,14,4,50,54,4,3.5
733,208,14,5,54,59,5,3.2
734,208,14,6,59,68,9,3.111111111111111
735,208,14,7,68,75,7,3.142857142857143
736,208,14,8,75,100,25,3.04
737,208,14,9,100,113,13,3.0
738,208,14,10,113,125,12,2.9166666666666665
739,208,14,11,125,129,4,3.5
740,208,14,12,129,137,8,3.125
741,208,14,13,137,150,13,3.076923076923077
742,208,14,14,150,163,13,3.1538461538461537
743,208,14,15,163,175,12,3.0
744,208,14,16,175,188,13,3.0
745,208,14,17,188,200,12,3.0833333333333335
746,208,14,18,200,204,4,2.75
747,208,14,19,204,213,9,2.0
748,208,14,20,213,226,13,2.0
749,208,14,21,226,239,13,2.923076923076923
750,208,14,22,239,251,12,3.0
751,208,14,23,251,264,13,3.076923076923077
752,208,14,24,264,276,12,3.0
753,208,14,25,276,288,12,2.0833333333333335
754,208,14,26,288,301,13,3.0
755,208,14,27,301,305,4,2.5
756,208,14,28,305,309,4,2.5
757,208,14,29,309,326,17,2.0
758,208,14,30,326,339,13,3.0
759,208,14,31,339,351,12,3.0833333333333335
760,208,14,32,351,355,4,3.0
761,208,14,33,355,360,5,3.2
762,208,14,34,360,369,9,3.111111111111111
763,208,14,35,369,376,7,3.142857142857143
764,208,14,36,376,389,13,2.1538461538461537
765,208,14,37,389,401,12,3.0
766,208,14,38,401,405,4,3.75
767,208,14,39,405,426,21,3.0
768,208,14,40,426,438,12,3.0833333333333335
769,208,14,41,438,444,6,3.1666666666666665
770,208,14,42,444,451,7,3.142857142857143
771,208,14,43,451,476,25,3.04
772,208,14,44,476,489,13,3.1538461538461537
773,208,14,45,489,495,6,3.0
774,208,14,46,495,501,6,3.1666666666666665
775,208,14,47,501,519,18,3.0555555555555554
776,208,14,48,519,526,7,3.142857142857143
777,208,14,49,526,530,4,2.5
778,208,14,50,530,534,4,2.5
779,208,14,51,534,550,16,2.0
780,394,15,0,0,4,4,2.25
781,394,15,1,4,25,21,2.0
782,394,15,2,25,37,12,3.0
783,394,15,3,37,50,13,3.076923076923077
784,394,15,4,50,54,4,3.5
785,394,15,5,54,59,5,3.2
786,394,15,6,59,68,9,3.111111111111111
787,394,15,7,68,75,7,3.142857142857143
788,394,15,8,75,100,25,3.04
789,394,15,9,100,113,13,3.0
790,394,15,10,113,125,12,2.9166666666666665
791,394,15,11,125,129,4,3.5
792,394,15,12,129,137,8,3.125
793,394,15,13,137,150,13,3.076923076923077
794,394,15,14,150,163,13,3.1538461538461537
795,394,15,15,163,175,12,3.0
796,394,15,16,175,188,13,3.0
797,394,15,17,188,200,12,3.0833333333333335
798,394,15,18,200,204,4,2.75
799,394,15,19,204,213,9,2.0
800,394,15,20,213,226,13,2.0
801,394,15,21,226,239,13,2.923076923076923
802,394,15,22,239,251,12,3.0
803,394,15,23,251,264,13,3.076923076923077
804,394,15,24,264,276,12,3.0
805,394,15,25,276,288,12,2.0833333333333335
806,394,15,26,288,301,13,3.0
807,394,15,27,301,305,4,2.5
808,394,15,28,305,309,4,2.5
809,394,15,29,309,326,17,2.0
810,394,15,30,326,339,13,3.0
811,394,15,31,339,351,12,3.0833333333333335
812,394,15,32,351,355,4,3.0
813,394,15,33,355,360,5,3.2
814,394,15,34,360,369,9,3.111111111111111
815,394,15,35,369,376,7,3.142857142857143
816,394,15,36,376,389,13,2.1538461538461537
817,394,15,37,389,401,12,3.0
818,394,15,38,401,405,4,3.75
819,394,15,39,405,426,21,3.0
820,394,15,40,426,438,12,3.0833333333333335
821,394,15,41,438,444,6,3.1666666666666665
822,394,15,42,444,451,7,3.142857142857143
823,394,15,43,451,476,25,3.04
824,394,15,44,476,489,13,3.1538461538461537
825,394,15,45,489,495,6,3.0
826,394,15,46,495,501,6,3.1666666666666665
827,394,15,47,501,519,18,3.0555555555555554
828,394,15,48,519,526,7,3.142857142857143
829,394,15,49,526,530,4,2.5
830,394,15,50,530,534,4,2.5
831,394,15,51,534,550,16,2.0
832,185,16,0,0,4,4,2.25
833,185,16,1,4,25,21,2.0
834,185,16,2,25,37,12,3.0
835,185,16,3,37,50,13,3.076923076923077
836,185,16,4,50,54,4,3.5
837,185,16,5,54,59,5,3.2
838,185,16,6,59,68,9,3.111111111111111
839,185,16,7,68,75,7,3.142857142857143
840,185,16,8,75,100,25,3.04
841,185,16,9,100,113,13,3.0
842,185,16,10,113,125,12,2.9166666666666665
843,185,16,11,125,129,4,3.5
844,185,16,12,129,137,8,3.125
845,185,16,13,137,150,13,3.076923076923077
846,185,16,14,150,163,13,3.1538461538461537
847,185,16,15,163,175,12,3.0
848,185,16,16,175,188,13,3.0
849,185,16,17,188,200,12,3.0833333333333335
850,185,16,18,200,204,4,2.75
851,185,16,19,204,213,9,2.0
852,185,16,20,213,226,13,2.0
853,185,16,21,226,239,13,2.923076923076923
854,185,16,22,239,251,12,3.0
855,185,16,23,251,264,13,3.076923076923077
856,185,16,24,264,276,12,3.0
857,185,16,25,276,288,12,2.0833333333333335
858,185,16,26,288,301,13,3.0
859,185,16,27,301,305,4,2.5
860,185,16,28,305,309,4,2.5
861,185,16,29,309,326,17,2.0
862,185,16,30,326,339,13,3.0
863,185,16,31,339,351,12,3.0833333333333335
864,185,16,32,351,355,4,3.0
865,185,16,33,355,360,5,3.2
866,185,16,34,360,369,9,3.111111111111111
867,185,16,35,369,376,7,3.142857142857143
868,185,16,36,376,389,13,2.1538461538461537
869,185,16,37,389,401,12,3.0
870,185,16,38,401,405,4,3.75
871,185,16,39,405,426,21,3.0
872,185,16,40,426,438,12,3.0833333333333335
873,185,16,41,438,444,6,3.1666666666666665
874,185,16,42,444,451,7,3.142857142857143
875,185,16,43,451,476,25,3.04
876,185,16,44,476,489,13,3.1538461538461537
877,185,16,45,489,495,6,3.0
878,185,16,46,495,501,6,3.1666666666666665
879,185,16,47,501,519,18,3.0555555555555554
880,185,16,48,519,526,7,3.142857142857143
881,185,16,49,526,530,4,2.5
882,185,16,50,530,534,4,2.5
883,185,16,51,534,550,16,2.0
884,158,17,0,0,4,4,2.25
885,158,17,1,4,25,21,2.0
886,158,17,2,25,37,12,3.0
887,158,17,3,37,50,13,3.076923076923077
888,158,17,4,50,54,4,3.5
889,158,17,5,54,59,5,3.2
890,158,17,6,59,68,9,3.111111111111111
891,158,17,7,68,75,7,3.142857142857143
892,158,17,8,75,100,25,3.04
893,158,17,9,100,113,13,3.0
894,158,17,10,113,125,12,2.9166666666666665
895,158,17,11,125,129,4,3.5
896,158,17,12,129,137,8,3.125
897,158,17,13,137,150,13,3.076923076923077
898,158,17,14,150,163,13,3.1538461538461537
899,158,17,15,163,175,12,3.0
900,158,17,16,175,188,13,3.0
901,158,17,17,188,200,12,3.0833333333333335
902,158,17,18,200,204,4,2.75
903,158,17,19,204,213,9,2.0
904,158,17,20,213,226,13,2.0
905,158,17,21,226,239,13,2.923076923076923
906,158,17,22,239,251,12,3.0
907,158,17,23,251,264,13,3.076923076923077
908,158,17,24,264,276,12,3.0
909,158,17,25,276,288,12,2.0833333333333335
910,158,17,26,288,301,13,3.0
911,158,17,27,301,305,4,2.5
912,158,17,28,305,309,4,2.5
913,158,17,29,309,326,17,2.0
914,158,17,30,326,339,13,3.0
915,158,17,31,339,351,12,3.0833333333333335
916,158,17,32,351,355,4,3.0
917,158,17,33,355,360,5,3.2
918,158,17,34,360,369,9,3.111111111111111
919,158,17,35,369,376,7,3.142857142857143
920,158,17,36,376,389,13,2.1538461538461537
921,158,17,37,389,401,12,3.0
922,158,17,38,401,405,4,3.75
923,158,17,39,405,426,21,3.0
924,158,17,40,426,438,12,3.0833333333333335
925,158,17,41,438,444,6,3.1666666666666665
926,158,17,42,444,451,7,3.142857142857143
927,158,17,43,451,476,25,3.04
928,158,17,44,476,489,13,3.1538461538461537
929,158,17,45,489,495,6,3.0
930,158,17,46,495,501,6,3.1666666666666665
931,158,17,47,501,519,18,3.0555555555555554
932,158,17,48,519,526,7,3.142857142857143
933,158,17,49,526,530,4,2.5
934,158,17,50,530,534,4,2.5
935,158,17,51,534,550,16,2.0
936,392,18,0,0,4,4,2.25
937,392,18,1,4,25,21,2.0
938,392,18,2,25,37,12,3.0
939,392,18,3,37,50,13,3.076923076923077
940,392,18,4,50,54,4,3.5
941,392,18,5,54,59,5,3.2
942,392,18,6,59,68,9,3.111111111111111
943,392,18,7,68,75,7,3.142857142857143
944,392,18,8,75,100,25,3.04
945,392,18,9,100,113,13,3.0
946,392,18,10,113,125,12,2.9166666666666665
947,392,18,11,125,129,4,3.5
948,392,18,12,129,137,8,3.125
949,392,18,13,137,150,13,3.076923076923077
950,392,18,14,150,163,13,3.1538461538461537
951,392,18,15,163,175,12,3.0
952,392,18,16,175,188,13,3.0
953,392,18,17,188,200,12,3.0833333333333335
954,392,18,18,200,204,4,2.75
955,392,18,19,204,213,9,2.0
956,392,18,20,213,226,13,2.0
957,392,18,21,226,239,13,2.923076923076923
958,392,18,22,239,251,12,3.0
959,392,18,23,251,264,13,3.076923076923077
960,392,18,24,264,276,12,3.0
961,392,18,25,276,288,12,2.0833333333333335
962,392,18,26,288,301,13,3.0
963,392,18,27,301,305,4,2.5
964,392,18,28,305,309,4,2.5
965,392,18,29,309,326,17,2.0
966,392,18,30,326,339,13,3.0
967,392,18,31,339,351,12,3.0833333333333335
968,392,18,32,351,355,4,3.0
969,392,18,33,355,360,5,3.2
970,392,18,34,360,369,9,3.111111111111111
971,392,18,35,369,376,7,3.142857142857143
972,392,18,36,376,389,13,2.1538461538461537
973,392,18,37,389,401,12,3.0
974,392,18,38,401,405,4,3.75
975,392,18,39,405,426,21,3.0
976,392,18,40,426,438,12,3.0833333333333335
977,392,18,41,438,444,6,3.1666666666666665
978,392,18,42,444,451,7,3.142857142857143
979,392,18,43,451,476,25,3.04
980,392,18,44,476,489,13,3.1538461538461537
981,392,18,45,489,495,6,3.0
982,392,18,46,495,501,6,3.1666666666666665
983,392,18,47,501,519,18,3.0555555555555554
984,392,18,48,519,526,7,3.142857142857143
985,392,18,49,526,530,4,2.5
986,392,18,50,530,534,4,2.5
987,392,18,51,534,550,16,2.0
988,99,19,0,0,4,4,2.25
989,99,19,1,4,25,21,2.0
990,99,19,2,25,37,12,3.0
991,99,19,3,37,50,13,3.076923076923077
992,99,19,4,50,54,4,3.5
993,99,19,5,54,59,5,3.2
994,99,19,6,59,68,9,3.111111111111111
995,99,19,7,68,75,7,3.142857142857143
996,99,19,8,75,100,25,3.04
997,99,19,9,100,113,13,3.0
998,99,19,10,113,125,12,2.9166666666666665
999,99,19,11,125,129,4,3.5
1000,99,19,12,129,137,8,3.125
1001,99,19,13,137,150,13,3.076923076923077
1002,99,19,14,150,163,13,3.1538461538461537
1003,99,19,15,163,175,12,3.0
1004,99,19,16,175,188,13,3.0
1005,99,19,17,188,200,12,3.0833333333333335
1006,99,19,18,200,204,4,2.75
1007,99,19,19,204,213,9,2.0
1008,99,19,20,213,226,13,2.0
1009,99,19,21,226,239,13,2.923076923076923
1010,99,19,22,239,251,12,3.0
1011,99,19,23,251,264,13,3.076923076923077
1012,99,19,24,264,276,12,3.0
1013,99,19,25,276,288,12,2.0833333333333335
1014,99,19,26,288,301,13,3.0
1015,99,19,27,301,305,4,2.5
1016,99,19,28,305,309,4,2.5
1017,99,19,29,309,326,17,2.0
1018,99,19,30,326,339,13,3.0
1019,99,19,31,339,351,12,3.0833333333333335
1020,99,19,32,351,355,4,3.0
1021,99,19,33,355,360,5,3.2
1022,99,19,34,360,369,9,3.111111111111111
1023,99,19,35,369,376,7,3.142857142857143
1024,99,19,36,376,389,13,2.1538461538461537
1025,99,19,37,389,401,12,3.0
1026,99,19,38,401,405,4,3.75
1027,99,19,39,405,426,21,3.0
1028,99,19,40,426,438,12,3.0833333333333335
1029,99,19,41,438,444,6,3.1666666666666665
1030,99,19,42,444,451,7,3.142857142857143
1031,99,19,43,451,476,25,3.04
1032,99,19,44,476,489,13,3.1538461538461537
1033,99,19,45,489,495,6,3.0
1034,99,19,46,495,501,6,3.1666666666666665
1035,99,19,47,501,519,18,3.0555555555555554
1036,99,19,48,519,526,7,3.142857142857143
1037,99,19,49,526,530,4,2.5
1038,99,19,50,530,534,4,2.5
1039,99,19,51,534,550,16,2.0
1040,259,20,0,0,4,4,2.25
1041,259,20,1,4,25,21,2.0
1042,259,20,2,25,37,12,3.0
1043,259,20,3,37,50,13,3.076923076923077
1044,259,20,4,50,54,4,3.5
1045,259,20,5,54,59,5,3.2
1046,259,20,6,59,68,9,3.111111111111111
1047,259,20,7,68,75,7,3.142857142857143
1048,259,20,8,75,100,25,3.04
1049,259,20,9,100,113,13,3.0
1050,259,20,10,113,125,12,2.9166666666666665
1051,259,20,11,125,129,4,3.5
1052,259,20,12,129,137,8,3.125
1053,259,20,13,137,150,13,3.076923076923077
1054,259,20,14,150,163,13,3.1538461538461537
1055,259,20,15,163,175,12,3.0
1056,259,20,16,175,188,13,3.0
1057,259,20,17,188,200,12,3.0833333333333335
1058,259,20,18,200,204,4,2.75
1059,259,20,19,204,213,9,2.0
1060,259,20,20,213,226,13,2.0
1061,259,20,21,226,239,13,2.923076923076923
1062,259,20,22,239,251,12,3.0
1063,259,20,23,251,264,13,3.076923076923077
1064,259,20,24,264,276,12,3.0
1065,259,20,25,276,288,12,2.0833333333333335
1066,259,20,26,288,301,13,3.0
1067,259,20,27,301,305,4,2.5
1068,259,20,28,305,309,4,2.5
1069,259,20,29,309,326,17,2.0
1070,259,20,30,326,339,13,3.0
1071,259,20,31,339,351,12,3.0833333333333335
1072,259,20,32,351,355,4,3.0
1073,259,20,33,355,360,5,3.2
1074,259,20,34,360,369,9,3.111111111111111
1075,259,20,35,369,376,7,3.142857142857143
1076,259,20,36,376,389,13,2.1538461538461537
1077,259,20,37,389,401,12,3.0
1078,259,20,38,401,405,4,3.75
1079,259,20,39,405,426,21,3.0
1080,259,20,40,426,438,12,3.0833333333333335
1081,259,20,41,438,444,6,3.1666666666666665
1082,259,20,42,444,451,7,3.142857142857143
1083,259,20,43,451,476,25,3.04
1084,259,20,44,476,489,13,3.1538461538461537
1085,259,20,45,489,495,6,3.0
1086,259,20,46,495,501,6,3.1666666666666665
1087,259,20,47,501,519,18,3.0555555555555554
1088,259,20,48,519,526,7,3.142857142857143
1089,259,20,49,526,530,4,2.5
1090,259,20,50,530,534,4,2.5
1091,259,20,51,534,550,16,2.0
1092,368,21,0,0,4,4,2.25
1093,368,21,1,4,25,21,2.0
1094,368,21,2,25,37,12,3.0
1095,368,21,3,37,50,13,3.076923076923077
1096,368,21,4,50,54,4,3.5
1097,368,21,5,54,59,5,3.2
1098,368,21,6,59,68,9,3.111111111111111
1099,368,21,7,68,75,7,3.142857142857143
1100,368,21,8,75,100,25,3.04
1101,368,21,9,100,113,13,3.0
1102,368,21,10,113,125,12,2.9166666666666665
1103,368,21,11,125,129,4,3.5
1104,368,21,12,129,137,8,3.125
1105,368,21,13,137,150,13,3.076923076923077
1106,368,21,14,150,163,13,3.1538461538461537
1107,368,21,15,163,175,12,3.0
1108,368,21,16,175,188,13,3.0
1109,368,21,17,188,200,12,3.0833333333333335
1110,368,21,18,200,204,4,2.75
1111,368,21,19,204,213,9,2.0
1112,368,21,20,213,226,13,2.0
1113,368,21,21,226,239,13,2.923076923076923
1114,368,21,22,239,251,12,3.0
1115,368,21,23,251,264,13,3.076923076923077
1116,368,21,24,264,276,12,3.0
1117,368,21,25,276,288,12,2.0833333333333335
1118,368,21,26,288,301,13,3.0
1119,368,21,27,301,305,4,2.5
1120,368,21,28,305,309,4,2.5
1121,368,21,29,309,326,17,2.0
1122,368,21,30,326,339,13,3.0
1123,368,21,31,339,351,12,3.0833333333333335
1124,368,21,32,351,355,4,3.0
1125,368,21,33,355,360,5,3.2
1126,368,21,34,360,369,9,3.111111111111111
1127,368,21,35,369,376,7,3.142857142857143
1128,368,21,36,376,389,13,2.1538461538461537
1129,368,21,37,389,401,12,3.0
1130,368,21,38,401,405,4,3.75
1131,368,21,39,405,426,21,3.0
1132,368,21,40,426,438,12,3.0833333333333335
1133,368,21,41,438,444,6,3.1666666666666665
1134,368,21,42,444,451,7,3.142857142857143
1135,368,21,43,451,476,25,3.04
1136,368,21,44,476,489,13,3.1538461538461537
1137,368,21,45,489,495,6,3.0
1138,368,21,46,495,501,6,3.1666666666666665
1139,368,21,47,501,519,18,3.0555555555555554
1140,368,21,48,519,526,7,3.142857142857143
1141,368,21,49,526,530,4,2.5
1142,368,21,50,530,534,4,2.5
1143,368,21,51,534,550,16,2.0
1144,189,22,0,0,4,4,2.25
1145,189,22,1,4,25,21,2.0
1146,189,22,2,25,37,12,3.0
1147,189,22,3,37,50,13,3.076923076923077
1148,189,22,4,50,54,4,3.5
1149,189,22,5,54,59,5,3.2
1150,189,22,6,59,68,9,3.111111111111111
1151,189,22,7,68,75,7,3.142857142857143
1152,189,22,8,75,100,25,3.04
1153,189,22,9,100,113,13,3.0
1154,189,22,10,113,125,12,2.9166666666666665
1155,189,22,11,125,129,4,3.5
1156,189,22,12,129,137,8,3.125
1157,189,22,13,137,150,13,3.076923076923077
1158,189,22,14,150,163,13,3.1538461538461537
1159,189,22,15,163,175,12,3.0
1160,189,22,16,175,188,13,3.0
1161,189,22,17,188,200,12,3.0833333333333335
1162,189,22,18,200,204,4,2.75
1163,189,22,19,204,213,9,2.0
1164,189,22,20,213,226,13,2.0
1165,189,22,21,226,239,13,2.923076923076923
1166,189,22,22,239,251,12,3.0
1167,189,22,23,251,264,13,3.076923076923077
1168,189,22,24,264,276,12,3.0
1169,189,22,25,276,288,12,2.0833333333333335
1170,189,22,26,288,301,13,3.0
1171,189,22,27,301,305,4,2.5
1172,189,22,28,305,309,4,2.5
1173,189,22,29,309,326,17,2.0
1174,189,22,30,326,339,13,3.0
1175,189,22,31,339,351,12,3.0833333333333335
1176,189,22,32,351,355,4,3.0
1177,189,22,33,355,360,5,3.2
1178,189,22,34,360,369,9,3.111111111111111
1179,189,22,35,369,376,7,3.142857142857143
1180,189,22,36,376,389,13,2.1538461538461537
1181,189,22,37,389,401,12,3.0
1182,189,22,38,401,405,4,3.75
1183,189,22,39,405,426,21,3.0
1184,189,22,40,426,438,12,3.0833333333333335
1185,189,22,41,438,444,6,3.1666666666666665
1186,189,22,42,444,451,7,3.142857142857143
1187,189,22,43,451,476,25,3.04
1188,189,22,44,476,489,13,3.1538461538461537
1189,189,22,45,489,495,6,3.0
1190,189,22,46,495,501,6,3.1666666666666665
1191,189,22,47,501,519,18,3.0555555555555554
1192,189,22,48,519,526,7,3.142857142857143
1193,189,22,49,526,530,4,2.5
1194,189,22,50,530,534,4,2.5
1195,189,22,51,534,550,16,2.0
1196,445,23,0,0,4,4,2.25
1197,445,23,1,4,25,21,2.0
1198,445,23,2,25,37,12,3.0
1199,445,23,3,37,50,13,3.076923076923077
1200,445,23,4,50,54,4,3.5
1201,445,23,5,54,59,5,3.2
1202,445,23,6,59,68,9,3.111111111111111
1203,445,23,7,68,75,7,3.142857142857143
1204,445,23,8,75,100,25,3.04
1205,445,23,9,100,113,13,3.0
1206,445,23,10,113,125,12,2.9166666666666665
1207,445,23,11,125,129,4,3.5
1208,445,23,12,129,137,8,3.125
1209,445,23,13,137,150,13,3.076923076923077
1210,445,23,14,150,163,13,3.1538461538461537
1211,445,23,15,163,175,12,3.0
1212,445,23,16,175,188,13,3.0
1213,445,23,17,188,200,12,3.0833333333333335
1214,445,23,18,200,204,4,2.75
1215,445,23,19,204,213,9,2.0
1216,445,23,20,213,226,13,2.0
1217,445,23,21,226,239,13,2.923076923076923
1218,445,23,22,239,251,12,3.0
1219,445,23,23,251,264,13,3.076923076923077
1220,445,23,24,264,276,12,3.0
1221,445,23,25,276,288,12,2.0833333333333335
1222,445,23,26,288,301,13,3.0
1223,445,23,27,301,305,4,2.5
1224,445,23,28,305,309,4,2.5
1225,445,23,29,309,326,17,2.0
1226,445,23,30,326,339,13,3.0
1227,445,23,31,339,351,12,3.0833333333333335
1228,445,23,32,351,355,4,3.0
1229,445,23,33,355,360,5,3.2
1230,445,23,34,360,369,9,3.111111111111111
1231,445,23,35,369,376,7,3.142857142857143
1232,445,23,36,376,389,13,2.1538461538461537
1233,445,23,37,389,401,12,3.0
1234,445,23,38,401,405,4,3.75
1235,445,23,39,405,426,21,3.0
1236,445,23,40,426,438,12,3.0833333333333335
1237,445,23,41,438,444,6,3.1666666666666665
1238,445,23,42,444,451,7,3.142857142857143
1239,445,23,43,451,476,25,3.04
1240,445,23,44,476,489,13,3.1538461538461537
1241,445,23,45,489,495,6,3.0
1242,445,23,46,495,501,6,3.1666666666666665
1243,445,23,47,501,519,18,3.0555555555555554
1244,445,23,48,519,526,7,3.142857142857143
1245,445,23,49,526,530,4,2.5
1246,445,23,50,530,534,4,2.5
1247,445,23,51,534,550,16,2.0
1248,268,24,0,0,4,4,2.25
1249,268,24,1,4,25,21,2.0
1250,268,24,2,25,37,12,3.0
1251,268,24,3,37,50,13,3.076923076923077
1252,268,24,4,50,54,4,3.5
1253,268,24,5,54,59,5,3.2
1254,268,24,6,59,68,9,3.111111111111111
1255,268,24,7,68,75,7,3.142857142857143
1256,268,24,8,75,100,25,3.04
1257,268,24,9,100,113,13,3.0
1258,268,24,10,113,125,12,2.9166666666666665
1259,268,24,11,125,129,4,3.5
1260,268,24,12,129,137,8,3.125
1261,268,24,13,137,150,13,3.076923076923077
1262,268,24,14,150,163,13,3.1538461538461537
1263,268,24,15,163,175,12,3.0
1264,268,24,16,175,188,13,3.0
1265,268,24,17,188,200,12,3.0833333333333335
1266,268,24,18,200,204,4,2.75
1267,268,24,19,204,213,9,2.0
1268,268,24,20,213,226,13,2.0
1269,268,24,21,226,239,13,2.923076923076923
1270,268,24,22,239,251,12,3.0
1271,268,24,23,251,264,13,3.076923076923077
1272,268,24,24,264,276,12,3.0
1273,268,24,25,276,288,12,2.0833333333333335
1274,268,24,26,288,301,13,3.0
1275,268,24,27,301,305,4,2.5
1276,268,24,28,305,309,4,2.5
1277,268,24,29,309,326,17,2.0
1278,268,24,30,326,339,13,3.0
1279,268,24,31,339,351,12,3.0833333333333335
1280,268,24,32,351,355,4,3.0
1281,268,24,33,355,360,5,3.2
1282,268,24,34,360,369,9,3.111111111111111
1283,268,24,35,369,376,7,3.142857142857143
1284,268,24,36,376,389,13,2.1538461538461537
1285,268,24,37,389,401,12,3.0
1286,268,24,38,401,405,4,3.75
1287,268,24,39,405,426,21,3.0
1288,268,24,40,426,438,12,3.0833333333333335
1289,268,24,41,438,444,6,3.1666666666666665
1290,268,24,42,444,451,7,3.142857142857143
1291,268,24,43,451,476,25,3.04
1292,268,24,44,476,489,13,3.1538461538461537
1293,268,24,45,489,495,6,3.0
1294,268,24,46,495,501,6,3.1666666666666665
1295,268,24,47,501,519,18,3.0555555555555554
1296,268,24,48,519,526,7,3.142857142857143
1297,268,24,49,526,530,4,2.5
1298,268,24,50,530,534,4,2.5
1299,268,24,51,534,550,16,2.0
1300,325,25,0,0,4,4,2.25
1301,325,25,1,4,25,21,2.0
1302,325,25,2,25,37,12,3.0
1303,325,25,3,37,50,13,3.076923076923077
1304,325,25,4,50,54,4,3.5
1305,325,25,5,54,59,5,3.2
1306,325,25,6,59,68,9,3.111111111111111
1307,325,25,7,68,75,7,3.142857142857143
1308,325,25,8,75,100,25,3.04
1309,325,25,9,100,113,13,3.0
1310,325,25,10,113,125,12,2.9166666666666665
1311,325,25,11,125,129,4,3.5
1312,325,25,12,129,137,8,3.125
1313,325,25,13,137,150,13,3.076923076923077
1314,325,25,14,150,163,13,3.1538461538461537
1315,325,25,15,163,175,12,3.0
1316,325,25,16,175,188,13,3.0
1317,325,25,17,188,200,12,3.0833333333333335
1318,325,25,18,200,204,4,2.75
1319,325,25,19,204,213,9,2.0
1320,325,25,20,213,226,13,2.0
1321,325,25,21,226,239,13,2.923076923076923
1322,325,25,22,239,251,12,3.0
1323,325,25,23,251,264,13,3.076923076923077
1324,325,25,24,264,276,12,3.0
1325,325,25,25,276,288,12,2.0833333333333335
1326,325,25,26,288,301,13,3.0
1327,325,25,27,301,305,4,2.5
1328,325,25,28,305,309,4,2.5
1329,325,25,29,309,326,17,2.0
1330,325,25,30,326,339,13,3.0
1331,325,25,31,339,351,12,3.0833333333333335
1332,325,25,32,351,355,4,3.0
1333,325,25,33,355,360,5,3.2
1334,325,25,34,360,369,9,3.111111111111111
1335,325,25,35,369,376,7,3.142857142857143
1336,325,25,36,376,389,13,2.1538461538461537
1337,325,25,37,389,401,12,3.0
1338,325,25,38,401,405,4,3.75
1339,325,25,39,405,426,21,3.0
1340,325,25,40,426,438,12,3.0833333333333335
1341,325,25,41,438,444,6,3.1666666666666665
1342,325,25,42,444,451,7,3.142857142857143
1343,325,25,43,451,476,25,3.04
1344,325,25,44,476,489,13,3.1538461538461537
1345,325,25,45,489,495,6,3.0
1346,325,25,46,495,501,6,3.1666666666666665
1347,325,25,47,501,519,18,3.0555555555555554
1348,325,25,48,519,526,7,3.142857142857143
1349,325,25,49,526,530,4,2.5
1350,325,25,50,530,534,4,2.5
1351,325,25,51,534,550,16,2.0
1352,484,26,0,0,4,4,2.25
1353,484,26,1,4,25,21,2.0
1354,484,26,2,25,37,12,3.0
1355,484,26,3,37,50,13,3.076923076923077
1356,484,26,4,50,54,4,3.5
1357,484,26,5,54,59,5,3.2
1358,484,26,6,59,68,9,3.111111111111111
1359,484,26,7,68,75,7,3.142857142857143
1360,484,26,8,75,100,25,3.04
1361,484,26,9,100,113,13,3.0
1362,484,26,10,113,125,12,2.9166666666666665
1363,484,26,11,125,129,4,3.5
1364,484,26,12,129,137,8,3.125
1365,484,26,13,137,150,13,3.076923076923077
1366,484,26,14,150,163,13,3.1538461538461537
1367,484,26,15,163,175,12,3.0
1368,484,26,16,175,188,13,3.0
1369,484,26,17,188,200,12,3.0833333333333335
1370,484,26,18,200,204,4,2.75
1371,484,26,19,204,213,9,2.0
1372,484,26,20,213,226,13,2.0
1373,484,26,21,226,239,13,2.923076923076923
1374,484,26,22,239,251,12,3.0
1375,484,26,23,251,264,13,3.076923076923077
1376,484,26,24,264,276,12,3.0
1377,484,26,25,276,288,12,2.0833333333333335
1378,484,26,26,288,301,13,3.0
1379,484,26,27,301,305,4,2.5
1380,484,26,28,305,309,4,2.5
1381,484,26,29,309,326,17,2.0
1382,484,26,30,326,339,13,3.0
1383,484,26,31,339,351,12,3.0833333333333335
1384,484,26,32,351,355,4,3.0
