global_segment_id,trajectory_id,trajectory_index,local_segment_id,start_t,end_t,duration,num_goal_keys
701,208,13,25,276,288,12,2.0833333333333335
702,208,13,26,288,301,13,3.0
703,208,13,27,301,305,4,2.5
704,208,13,28,305,309,4,2.5
705,208,13,29,309,326,17,2.0
706,208,13,30,326,339,13,3.0
707,208,13,31,339,351,12,3.0833333333333335
708,208,13,32,351,355,4,3.0
709,208,13,33,355,360,5,3.2
710,208,13,34,360,369,9,3.111111111111111
711,208,13,35,369,376,7,3.142857142857143
712,208,13,36,376,389,13,2.1538461538461537
713,208,13,37,389,401,12,3.0
714,208,13,38,401,405,4,3.75
715,208,13,39,405,426,21,3.0
716,208,13,40,426,438,12,3.0833333333333335
717,208,13,41,438,444,6,3.1666666666666665
718,208,13,42,444,451,7,3.142857142857143
719,208,13,43,451,476,25,3.04
720,208,13,44,476,489,13,3.1538461538461537
721,208,13,45,489,495,6,3.0
722,208,13,46,495,501,6,3.1666666666666665
723,208,13,47,501,519,18,3.0555555555555554
724,208,13,48,519,526,7,3.142857142857143
725,208,13,49,526,530,4,2.5
726,208,13,50,530,534,4,2.5
727,208,13,51,534,550,16,2.0
728,394,14,0,0,4,4,2.25
729,394,14,1,4,25,21,2.0
730,394,14,2,25,37,12,3.0
731,394,14,3,37,50,13,3.076923076923077
732,394,14,4,50,54,4,3.5
733,394,14,5,54,59,5,3.2
734,394,14,6,59,68,9,3.111111111111111
735,394,14,7,68,75,7,3.142857142857143
736,394,14,8,75,100,25,3.04
737,394,14,9,100,113,13,3.0
738,394,14,10,113,125,12,2.9166666666666665
739,394,14,11,125,129,4,3.5
740,394,14,12,129,137,8,3.125
741,394,14,13,137,150,13,3.076923076923077
742,394,14,14,150,163,13,3.1538461538461537
743,394,14,15,163,175,12,3.0
744,394,14,16,175,188,13,3.0
745,394,14,17,188,200,12,3.0833333333333335
746,394,14,18,200,204,4,2.75
747,394,14,19,204,213,9,2.0
748,394,14,20,213,226,13,2.0
749,394,14,21,226,239,13,2.923076923076923
750,394,14,22,239,251,12,3.0
751,394,14,23,251,264,13,3.076923076923077
752,394,14,24,264,276,12,3.0
753,394,14,25,276,288,12,2.0833333333333335
754,394,14,26,288,301,13,3.0
755,394,14,27,301,305,4,2.5
756,394,14,28,305,309,4,2.5
757,394,14,29,309,326,17,2.0
758,394,14,30,326,339,13,3.0
759,394,14,31,339,351,12,3.0833333333333335
760,394,14,32,351,355,4,3.0
761,394,14,33,355,360,5,3.2
762,394,14,34,360,369,9,3.111111111111111
763,394,14,35,369,376,7,3.142857142857143
764,394,14,36,376,389,13,2.1538461538461537
765,394,14,37,389,401,12,3.0
766,394,14,38,401,405,4,3.75
767,394,14,39,405,426,21,3.0
768,394,14,40,426,438,12,3.0833333333333335
769,394,14,41,438,444,6,3.1666666666666665
770,394,14,42,444,451,7,3.142857142857143
771,394,14,43,451,476,25,3.04
772,394,14,44,476,489,13,3.1538461538461537
773,394,14,45,489,495,6,3.0
774,394,14,46,495,501,6,3.1666666666666665
775,394,14,47,501,519,18,3.0555555555555554
776,394,14,48,519,526,7,3.142857142857143
777,394,14,49,526,530,4,2.5
778,394,14,50,530,534,4,2.5
779,394,14,51,534,550,16,2.0
780,185,15,0,0,4,4,2.25
781,185,15,1,4,25,21,2.0
782,185,15,2,25,37,12,3.0
783,185,15,3,37,50,13,3.076923076923077
784,185,15,4,50,54,4,3.5
785,185,15,5,54,59,5,3.2
786,185,15,6,59,68,9,3.111111111111111
787,185,15,7,68,75,7,3.142857142857143
788,185,15,8,75,100,25,3.04
789,185,15,9,100,113,13,3.0
790,185,15,10,113,125,12,2.9166666666666665
791,185,15,11,125,129,4,3.5
792,185,15,12,129,137,8,3.125
793,185,15,13,137,150,13,3.076923076923077
794,185,15,14,150,163,13,3.1538461538461537
795,185,15,15,163,175,12,3.0
796,185,15,16,175,188,13,3.0
797,185,15,17,188,200,12,3.0833333333333335
798,185,15,18,200,204,4,2.75
799,185,15,19,204,213,9,2.0
800,185,15,20,213,226,13,2.0
801,185,15,21,226,239,13,2.923076923076923
802,185,15,22,239,251,12,3.0
803,185,15,23,251,264,13,3.076923076923077
804,185,15,24,264,276,12,3.0
805,185,15,25,276,288,12,2.0833333333333335
806,185,15,26,288,301,13,3.0
807,185,15,27,301,305,4,2.5
808,185,15,28,305,309,4,2.5
809,185,15,29,309,326,17,2.0
810,185,15,30,326,339,13,3.0
811,185,15,31,339,351,12,3.0833333333333335
812,185,15,32,351,355,4,3.0
813,185,15,33,355,360,5,3.2
814,185,15,34,360,369,9,3.111111111111111
815,185,15,35,369,376,7,3.142857142857143
816,185,15,36,376,389,13,2.1538461538461537
817,185,15,37,389,401,12,3.0
818,185,15,38,401,405,4,3.75
819,185,15,39,405,426,21,3.0
820,185,15,40,426,438,12,3.0833333333333335
821,185,15,41,438,444,6,3.1666666666666665
822,185,15,42,444,451,7,3.142857142857143
823,185,15,43,451,476,25,3.04
824,185,15,44,476,489,13,3.1538461538461537
825,185,15,45,489,495,6,3.0
826,185,15,46,495,501,6,3.1666666666666665
827,185,15,47,501,519,18,3.0555555555555554
828,185,15,48,519,526,7,3.142857142857143
829,185,15,49,526,530,4,2.5
830,185,15,50,530,534,4,2.5
831,185,15,51,534,550,16,2.0
832,158,16,0,0,4,4,2.25
833,158,16,1,4,25,21,2.0
834,158,16,2,25,37,12,3.0
835,158,16,3,37,50,13,3.076923076923077
836,158,16,4,50,54,4,3.5
837,158,16,5,54,59,5,3.2
838,158,16,6,59,68,9,3.111111111111111
839,158,16,7,68,75,7,3.142857142857143
840,158,16,8,75,100,25,3.04
841,158,16,9,100,113,13,3.0
842,158,16,10,113,125,12,2.9166666666666665
843,158,16,11,125,129,4,3.5
844,158,16,12,129,137,8,3.125
845,158,16,13,137,150,13,3.076923076923077
846,158,16,14,150,163,13,3.1538461538461537
847,158,16,15,163,175,12,3.0
848,158,16,16,175,188,13,3.0
849,158,16,17,188,200,12,3.0833333333333335
850,158,16,18,200,204,4,2.75
851,158,16,19,204,213,9,2.0
852,158,16,20,213,226,13,2.0
853,158,16,21,226,239,13,2.923076923076923
854,158,16,22,239,251,12,3.0
855,158,16,23,251,264,13,3.076923076923077
856,158,16,24,264,276,12,3.0
857,158,16,25,276,288,12,2.0833333333333335
858,158,16,26,288,301,13,3.0
859,158,16,27,301,305,4,2.5
860,158,16,28,305,309,4,2.5
861,158,16,29,309,326,17,2.0
862,158,16,30,326,339,13,3.0
863,158,16,31,339,351,12,3.0833333333333335
864,158,16,32,351,355,4,3.0
865,158,16,33,355,360,5,3.2
866,158,16,34,360,369,9,3.111111111111111
867,158,16,35,369,376,7,3.142857142857143
868,158,16,36,376,389,13,2.1538461538461537
869,158,16,37,389,401,12,3.0
870,158,16,38,401,405,4,3.75
871,158,16,39,405,426,21,3.0
872,158,16,40,426,438,12,3.0833333333333335
873,158,16,41,438,444,6,3.1666666666666665
874,158,16,42,444,451,7,3.142857142857143
875,158,16,43,451,476,25,3.04
876,158,16,44,476,489,13,3.1538461538461537
877,158,16,45,489,495,6,3.0
878,158,16,46,495,501,6,3.1666666666666665
879,158,16,47,501,519,18,3.0555555555555554
880,158,16,48,519,526,7,3.142857142857143
881,158,16,49,526,530,4,2.5
882,158,16,50,530,534,4,2.5
883,158,16,51,534,550,16,2.0
884,392,17,0,0,4,4,2.25
885,392,17,1,4,25,21,2.0
886,392,17,2,25,37,12,3.0
887,392,17,3,37,50,13,3.076923076923077
888,392,17,4,50,54,4,3.5
889,392,17,5,54,59,5,3.2
890,392,17,6,59,68,9,3.111111111111111
891,392,17,7,68,75,7,3.142857142857143
892,392,17,8,75,100,25,3.04
893,392,17,9,100,113,13,3.0
894,392,17,10,113,125,12,2.9166666666666665
895,392,17,11,125,129,4,3.5
896,392,17,12,129,137,8,3.125
897,392,17,13,137,150,13,3.076923076923077
898,392,17,14,150,163,13,3.1538461538461537
899,392,17,15,163,175,12,3.0
900,392,17,16,175,188,13,3.0
901,392,17,17,188,200,12,3.0833333333333335
902,392,17,18,200,204,4,2.75
903,392,17,19,204,213,9,2.0
904,392,17,20,213,226,13,2.0
905,392,17,21,226,239,13,2.923076923076923
906,392,17,22,239,251,12,3.0
907,392,17,23,251,264,13,3.076923076923077
908,392,17,24,264,276,12,3.0
909,392,17,25,276,288,12,2.0833333333333335
910,392,17,26,288,301,13,3.0
911,392,17,27,301,305,4,2.5
912,392,17,28,305,309,4,2.5
913,392,17,29,309,326,17,2.0
914,392,17,30,326,339,13,3.0
915,392,17,31,339,351,12,3.0833333333333335
916,392,17,32,351,355,4,3.0
917,392,17,33,355,360,5,3.2
918,392,17,34,360,369,9,3.111111111111111
919,392,17,35,369,376,7,3.142857142857143
920,392,17,36,376,389,13,2.1538461538461537
921,392,17,37,389,401,12,3.0
922,392,17,38,401,405,4,3.75
923,392,17,39,405,426,21,3.0
924,392,17,40,426,438,12,3.0833333333333335
925,392,17,41,438,444,6,3.1666666666666665
926,392,17,42,444,451,7,3.142857142857143
927,392,17,43,451,476,25,3.04
928,392,17,44,476,489,13,3.1538461538461537
929,392,17,45,489,495,6,3.0
930,392,17,46,495,501,6,3.1666666666666665
931,392,17,47,501,519,18,3.0555555555555554
932,392,17,48,519,526,7,3.142857142857143
933,392,17,49,526,530,4,2.5
934,392,17,50,530,534,4,2.5
935,392,17,51,534,550,16,2.0
936,99,18,0,0,4,4,2.25
937,99,18,1,4,25,21,2.0
938,99,18,2,25,37,12,3.0
939,99,18,3,37,50,13,3.076923076923077
940,99,18,4,50,54,4,3.5
941,99,18,5,54,59,5,3.2
942,99,18,6,59,68,9,3.111111111111111
943,99,18,7,68,75,7,3.142857142857143
944,99,18,8,75,100,25,3.04
945,99,18,9,100,113,13,3.0
946,99,18,10,113,125,12,2.9166666666666665
947,99,18,11,125,129,4,3.5
948,99,18,12,129,137,8,3.125
949,99,18,13,137,150,13,3.076923076923077
950,99,18,14,150,163,13,3.1538461538461537
951,99,18,15,163,175,12,3.0
952,99,18,16,175,188,13,3.0
953,99,18,17,188,200,12,3.0833333333333335
954,99,18,18,200,204,4,2.75
955,99,18,19,204,213,9,2.0
956,99,18,20,213,226,13,2.0
957,99,18,21,226,239,13,2.923076923076923
958,99,18,22,239,251,12,3.0
959,99,18,23,251,264,13,3.076923076923077
960,99,18,24,264,276,12,3.0
961,99,18,25,276,288,12,2.0833333333333335
962,99,18,26,288,301,13,3.0
963,99,18,27,301,305,4,2.5
964,99,18,28,305,309,4,2.5
965,99,18,29,309,326,17,2.0
966,99,18,30,326,339,13,3.0
967,99,18,31,339,351,12,3.0833333333333335
968,99,18,32,351,355,4,3.0
969,99,18,33,355,360,5,3.2
970,99,18,34,360,369,9,3.111111111111111
971,99,18,35,369,376,7,3.142857142857143
972,99,18,36,376,389,13,2.1538461538461537
973,99,18,37,389,401,12,3.0
974,99,18,38,401,405,4,3.75
975,99,18,39,405,426,21,3.0
976,99,18,40,426,438,12,3.0833333333333335
977,99,18,41,438,444,6,3.1666666666666665
978,99,18,42,444,451,7,3.142857142857143
979,99,18,43,451,476,25,3.04
980,99,18,44,476,489,13,3.1538461538461537
981,99,18,45,489,495,6,3.0
982,99,18,46,495,501,6,3.1666666666666665
983,99,18,47,501,519,18,3.0555555555555554
984,99,18,48,519,526,7,3.142857142857143
985,99,18,49,526,530,4,2.5
986,99,18,50,530,534,4,2.5
987,99,18,51,534,550,16,2.0
988,259,19,0,0,4,4,2.25
989,259,19,1,4,25,21,2.0
990,259,19,2,25,37,12,3.0
991,259,19,3,37,50,13,3.076923076923077
992,259,19,4,50,54,4,3.5
993,259,19,5,54,59,5,3.2
994,259,19,6,59,68,9,3.111111111111111
995,259,19,7,68,75,7,3.142857142857143
996,259,19,8,75,100,25,3.04
997,259,19,9,100,113,13,3.0
998,259,19,10,113,125,12,2.9166666666666665
999,259,19,11,125,129,4,3.5
1000,259,19,12,129,137,8,3.125
1001,259,19,13,137,150,13,3.076923076923077
1002,259,19,14,150,163,13,3.1538461538461537
1003,259,19,15,163,175,12,3.0
1004,259,19,16,175,188,13,3.0
1005,259,19,17,188,200,12,3.0833333333333335
1006,259,19,18,200,204,4,2.75
1007,259,19,19,204,213,9,2.0
1008,259,19,20,213,226,13,2.0
1009,259,19,21,226,239,13,2.923076923076923
1010,259,19,22,239,251,12,3.0
1011,259,19,23,251,264,13,3.076923076923077
1012,259,19,24,264,276,12,3.0
1013,259,19,25,276,288,12,2.0833333333333335
1014,259,19,26,288,301,13,3.0
1015,259,19,27,301,305,4,2.5
1016,259,19,28,305,309,4,2.5
1017,259,19,29,309,326,17,2.0
1018,259,19,30,326,339,13,3.0
1019,259,19,31,339,351,12,3.0833333333333335
1020,259,19,32,351,355,4,3.0
1021,259,19,33,355,360,5,3.2
1022,259,19,34,360,369,9,3.111111111111111
1023,259,19,35,369,376,7,3.142857142857143
1024,259,19,36,376,389,13,2.1538461538461537
1025,259,19,37,389,401,12,3.0
1026,259,19,38,401,405,4,3.75
1027,259,19,39,405,426,21,3.0
1028,259,19,40,426,438,12,3.0833333333333335
1029,259,19,41,438,444,6,3.1666666666666665
1030,259,19,42,444,451,7,3.142857142857143
1031,259,19,43,451,476,25,3.04
1032,259,19,44,476,489,13,3.1538461538461537
1033,259,19,45,489,495,6,3.0
1034,259,19,46,495,501,6,3.1666666666666665
1035,259,19,47,501,519,18,3.0555555555555554
1036,259,19,48,519,526,7,3.142857142857143
1037,259,19,49,526,530,4,2.5
1038,259,19,50,530,534,4,2.5
1039,259,19,51,534,550,16,2.0
1040,368,20,0,0,4,4,2.25
1041,368,20,1,4,25,21,2.0
1042,368,20,2,25,37,12,3.0
1043,368,20,3,37,50,13,3.076923076923077
1044,368,20,4,50,54,4,3.5
1045,368,20,5,54,59,5,3.2
1046,368,20,6,59,68,9,3.111111111111111
1047,368,20,7,68,75,7,3.142857142857143
1048,368,20,8,75,100,25,3.04
1049,368,20,9,100,113,13,3.0
1050,368,20,10,113,125,12,2.9166666666666665
1051,368,20,11,125,129,4,3.5
1052,368,20,12,129,137,8,3.125
1053,368,20,13,137,150,13,3.076923076923077
1054,368,20,14,150,163,13,3.1538461538461537
1055,368,20,15,163,175,12,3.0
1056,368,20,16,175,188,13,3.0
1057,368,20,17,188,200,12,3.0833333333333335
1058,368,20,18,200,204,4,2.75
1059,368,20,19,204,213,9,2.0
1060,368,20,20,213,226,13,2.0
1061,368,20,21,226,239,13,2.923076923076923
1062,368,20,22,239,251,12,3.0
1063,368,20,23,251,264,13,3.076923076923077
1064,368,20,24,264,276,12,3.0
1065,368,20,25,276,288,12,2.0833333333333335
1066,368,20,26,288,301,13,3.0
1067,368,20,27,301,305,4,2.5
1068,368,20,28,305,309,4,2.5
1069,368,20,29,309,326,17,2.0
1070,368,20,30,326,339,13,3.0
1071,368,20,31,339,351,12,3.0833333333333335
1072,368,20,32,351,355,4,3.0
1073,368,20,33,355,360,5,3.2
1074,368,20,34,360,369,9,3.111111111111111
1075,368,20,35,369,376,7,3.142857142857143
1076,368,20,36,376,389,13,2.1538461538461537
1077,368,20,37,389,401,12,3.0
1078,368,20,38,401,405,4,3.75
1079,368,20,39,405,426,21,3.0
1080,368,20,40,426,438,12,3.0833333333333335
1081,368,20,41,438,444,6,3.1666666666666665
1082,368,20,42,444,451,7,3.142857142857143
1083,368,20,43,451,476,25,3.04
1084,368,20,44,476,489,13,3.1538461538461537
1085,368,20,45,489,495,6,3.0
1086,368,20,46,495,501,6,3.1666666666666665
1087,368,20,47,501,519,18,3.0555555555555554
1088,368,20,48,519,526,7,3.142857142857143
1089,368,20,49,526,530,4,2.5
1090,368,20,50,530,534,4,2.5
1091,368,20,51,534,550,16,2.0
1092,189,21,0,0,4,4,2.25
1093,189,21,1,4,25,21,2.0
1094,189,21,2,25,37,12,3.0
1095,189,21,3,37,50,13,3.076923076923077
1096,189,21,4,50,54,4,3.5
1097,189,21,5,54,59,5,3.2
1098,189,21,6,59,68,9,3.111111111111111
1099,189,21,7,68,75,7,3.142857142857143
1100,189,21,8,75,100,25,3.04
1101,189,21,9,100,113,13,3.0
1102,189,21,10,113,125,12,2.9166666666666665
1103,189,21,11,125,129,4,3.5
1104,189,21,12,129,137,8,3.125
1105,189,21,13,137,150,13,3.076923076923077
1106,189,21,14,150,163,13,3.1538461538461537
1107,189,21,15,163,175,12,3.0
1108,189,21,16,175,188,13,3.0
1109,189,21,17,188,200,12,3.0833333333333335
1110,189,21,18,200,204,4,2.75
1111,189,21,19,204,213,9,2.0
1112,189,21,20,213,226,13,2.0
1113,189,21,21,226,239,13,2.923076923076923
1114,189,21,22,239,251,12,3.0
1115,189,21,23,251,264,13,3.076923076923077
1116,189,21,24,264,276,12,3.0
1117,189,21,25,276,288,12,2.0833333333333335
1118,189,21,26,288,301,13,3.0
1119,189,21,27,301,305,4,2.5
1120,189,21,28,305,309,4,2.5
1121,189,21,29,309,326,17,2.0
1122,189,21,30,326,339,13,3.0
1123,189,21,31,339,351,12,3.0833333333333335
1124,189,21,32,351,355,4,3.0
1125,189,21,33,355,360,5,3.2
1126,189,21,34,360,369,9,3.111111111111111
1127,189,21,35,369,376,7,3.142857142857143
1128,189,21,36,376,389,13,2.1538461538461537
1129,189,21,37,389,401,12,3.0
1130,189,21,38,401,405,4,3.75
1131,189,21,39,405,426,21,3.0
1132,189,21,40,426,438,12,3.0833333333333335
1133,189,21,41,438,444,6,3.1666666666666665
1134,189,21,42,444,451,7,3.142857142857143
1135,189,21,43,451,476,25,3.04
1136,189,21,44,476,489,13,3.1538461538461537
1137,189,21,45,489,495,6,3.0
1138,189,21,46,495,501,6,3.1666666666666665
1139,189,21,47,501,519,18,3.0555555555555554
1140,189,21,48,519,526,7,3.142857142857143
1141,189,21,49,526,530,4,2.5
1142,189,21,50,530,534,4,2.5
1143,189,21,51,534,550,16,2.0
1144,445,22,0,0,4,4,2.25
1145,445,22,1,4,25,21,2.0
1146,445,22,2,25,37,12,3.0
1147,445,22,3,37,50,13,3.076923076923077
1148,445,22,4,50,54,4,3.5
1149,445,22,5,54,59,5,3.2
1150,445,22,6,59,68,9,3.111111111111111
1151,445,22,7,68,75,7,3.142857142857143
1152,445,22,8,75,100,25,3.04
1153,445,22,9,100,113,13,3.0
1154,445,22,10,113,125,12,2.9166666666666665
1155,445,22,11,125,129,4,3.5
1156,445,22,12,129,137,8,3.125
1157,445,22,13,137,150,13,3.076923076923077
1158,445,22,14,150,163,13,3.1538461538461537
1159,445,22,15,163,175,12,3.0
1160,445,22,16,175,188,13,3.0
1161,445,22,17,188,200,12,3.0833333333333335
1162,445,22,18,200,204,4,2.75
1163,445,22,19,204,213,9,2.0
1164,445,22,20,213,226,13,2.0
1165,445,22,21,226,239,13,2.923076923076923
1166,445,22,22,239,251,12,3.0
1167,445,22,23,251,264,13,3.076923076923077
1168,445,22,24,264,276,12,3.0
1169,445,22,25,276,288,12,2.0833333333333335
1170,445,22,26,288,301,13,3.0
1171,445,22,27,301,305,4,2.5
1172,445,22,28,305,309,4,2.5
1173,445,22,29,309,326,17,2.0
1174,445,22,30,326,339,13,3.0
1175,445,22,31,339,351,12,3.0833333333333335
1176,445,22,32,351,355,4,3.0
1177,445,22,33,355,360,5,3.2
1178,445,22,34,360,369,9,3.111111111111111
1179,445,22,35,369,376,7,3.142857142857143
1180,445,22,36,376,389,13,2.1538461538461537
1181,445,22,37,389,401,12,3.0
1182,445,22,38,401,405,4,3.75
1183,445,22,39,405,426,21,3.0
1184,445,22,40,426,438,12,3.0833333333333335
1185,445,22,41,438,444,6,3.1666666666666665
1186,445,22,42,444,451,7,3.142857142857143
1187,445,22,43,451,476,25,3.04
1188,445,22,44,476,489,13,3.1538461538461537
1189,445,22,45,489,495,6,3.0
1190,445,22,46,495,501,6,3.1666666666666665
1191,445,22,47,501,519,18,3.0555555555555554
1192,445,22,48,519,526,7,3.142857142857143
1193,445,22,49,526,530,4,2.5
1194,445,22,50,530,534,4,2.5
1195,445,22,51,534,550,16,2.0
1196,268,23,0,0,4,4,2.25
1197,268,23,1,4,25,21,2.0
1198,268,23,2,25,37,12,3.0
1199,268,23,3,37,50,13,3.076923076923077
1200,268,23,4,50,54,4,3.5
1201,268,23,5,54,59,5,3.2
1202,268,23,6,59,68,9,3.111111111111111
1203,268,23,7,68,75,7,3.142857142857143
1204,268,23,8,75,100,25,3.04
1205,268,23,9,100,113,13,3.0
1206,268,23,10,113,125,12,2.9166666666666665
1207,268,23,11,125,129,4,3.5
1208,268,23,12,129,137,8,3.125
1209,268,23,13,137,150,13,3.076923076923077
1210,268,23,14,150,163,13,3.1538461538461537
1211,268,23,15,163,175,12,3.0
1212,268,23,16,175,188,13,3.0
1213,268,23,17,188,200,12,3.0833333333333335
1214,268,23,18,200,204,4,2.75
1215,268,23,19,204,213,9,2.0
1216,268,23,20,213,226,13,2.0
1217,268,23,21,226,239,13,2.923076923076923
1218,268,23,22,239,251,12,3.0
1219,268,23,23,251,264,13,3.076923076923077
1220,268,23,24,264,276,12,3.0
1221,268,23,25,276,288,12,2.0833333333333335
1222,268,23,26,288,301,13,3.0
1223,268,23,27,301,305,4,2.5
1224,268,23,28,305,309,4,2.5
1225,268,23,29,309,326,17,2.0
1226,268,23,30,326,339,13,3.0
1227,268,23,31,339,351,12,3.0833333333333335
1228,268,23,32,351,355,4,3.0
1229,268,23,33,355,360,5,3.2
1230,268,23,34,360,369,9,3.111111111111111
1231,268,23,35,369,376,7,3.142857142857143
1232,268,23,36,376,389,13,2.1538461538461537
1233,268,23,37,389,401,12,3.0
1234,268,23,38,401,405,4,3.75
1235,268,23,39,405,426,21,3.0
1236,268,23,40,426,438,12,3.0833333333333335
1237,268,23,41,438,444,6,3.1666666666666665
1238,268,23,42,444,451,7,3.142857142857143
1239,268,23,43,451,476,25,3.04
1240,268,23,44,476,489,13,3.1538461538461537
1241,268,23,45,489,495,6,3.0
1242,268,23,46,495,501,6,3.1666666666666665
1243,268,23,47,501,519,18,3.0555555555555554
1244,268,23,48,519,526,7,3.142857142857143
1245,268,23,49,526,530,4,2.5
1246,268,23,50,530,534,4,2.5
1247,268,23,51,534,550,16,2.0
1248,325,24,0,0,4,4,2.25
1249,325,24,1,4,25,21,2.0
1250,325,24,2,25,37,12,3.0
1251,325,24,3,37,50,13,3.076923076923077
1252,325,24,4,50,54,4,3.5
1253,325,24,5,54,59,5,3.2
1254,325,24,6,59,68,9,3.111111111111111
1255,325,24,7,68,75,7,3.142857142857143
1256,325,24,8,75,100,25,3.04
1257,325,24,9,100,113,13,3.0
1258,325,24,10,113,125,12,2.9166666666666665
1259,325,24,11,125,129,4,3.5
1260,325,24,12,129,137,8,3.125
1261,325,24,13,137,150,13,3.076923076923077
1262,325,24,14,150,163,13,3.1538461538461537
1263,325,24,15,163,175,12,3.0
1264,325,24,16,175,188,13,3.0
1265,325,24,17,188,200,12,3.0833333333333335
1266,325,24,18,200,204,4,2.75
1267,325,24,19,204,213,9,2.0
1268,325,24,20,213,226,13,2.0
1269,325,24,21,226,239,13,2.923076923076923
1270,325,24,22,239,251,12,3.0
1271,325,24,23,251,264,13,3.076923076923077
1272,325,24,24,264,276,12,3.0
1273,325,24,25,276,288,12,2.0833333333333335
1274,325,24,26,288,301,13,3.0
1275,325,24,27,301,305,4,2.5
1276,325,24,28,305,309,4,2.5
1277,325,24,29,309,326,17,2.0
1278,325,24,30,326,339,13,3.0
1279,325,24,31,339,351,12,3.0833333333333335
1280,325,24,32,351,355,4,3.0
1281,325,24,33,355,360,5,3.2
1282,325,24,34,360,369,9,3.111111111111111
1283,325,24,35,369,376,7,3.142857142857143
1284,325,24,36,376,389,13,2.1538461538461537
1285,325,24,37,389,401,12,3.0
1286,325,24,38,401,405,4,3.75
1287,325,24,39,405,426,21,3.0
1288,325,24,40,426,438,12,3.0833333333333335
1289,325,24,41,438,444,6,3.1666666666666665
1290,325,24,42,444,451,7,3.142857142857143
1291,325,24,43,451,476,25,3.04
1292,325,24,44,476,489,13,3.1538461538461537
1293,325,24,45,489,495,6,3.0
1294,325,24,46,495,501,6,3.1666666666666665
1295,325,24,47,501,519,18,3.0555555555555554
1296,325,24,48,519,526,7,3.142857142857143
1297,325,24,49,526,530,4,2.5
1298,325,24,50,530,534,4,2.5
1299,325,24,51,534,550,16,2.0
1300,484,25,0,0,4,4,2.25
1301,484,25,1,4,25,21,2.0
1302,484,25,2,25,37,12,3.0
1303,484,25,3,37,50,13,3.076923076923077
1304,484,25,4,50,54,4,3.5
1305,484,25,5,54,59,5,3.2
1306,484,25,6,59,68,9,3.111111111111111
1307,484,25,7,68,75,7,3.142857142857143
1308,484,25,8,75,100,25,3.04
1309,484,25,9,100,113,13,3.0
1310,484,25,10,113,125,12,2.9166666666666665
1311,484,25,11,125,129,4,3.5
1312,484,25,12,129,137,8,3.125
1313,484,25,13,137,150,13,3.076923076923077
1314,484,25,14,150,163,13,3.1538461538461537
1315,484,25,15,163,175,12,3.0
1316,484,25,16,175,188,13,3.0
1317,484,25,17,188,200,12,3.0833333333333335
1318,484,25,18,200,204,4,2.75
1319,484,25,19,204,213,9,2.0
1320,484,25,20,213,226,13,2.0
1321,484,25,21,226,239,13,2.923076923076923
1322,484,25,22,239,251,12,3.0
1323,484,25,23,251,264,13,3.076923076923077
1324,484,25,24,264,276,12,3.0
1325,484,25,25,276,288,12,2.0833333333333335
1326,484,25,26,288,301,13,3.0
1327,484,25,27,301,305,4,2.5
1328,484,25,28,305,309,4,2.5
1329,484,25,29,309,326,17,2.0
1330,484,25,30,326,339,13,3.0
1331,484,25,31,339,351,12,3.0833333333333335
1332,484,25,32,351,355,4,3.0
1333,484,25,33,355,360,5,3.2
1334,484,25,34,360,369,9,3.111111111111111
1335,484,25,35,369,376,7,3.142857142857143
1336,484,25,36,376,389,13,2.1538461538461537
1337,484,25,37,389,401,12,3.0
1338,484,25,38,401,405,4,3.75
1339,484,25,39,405,426,21,3.0
1340,484,25,40,426,438,12,3.0833333333333335
1341,484,25,41,438,444,6,3.1666666666666665
1342,484,25,42,444,451,7,3.142857142857143
1343,484,25,43,451,476,25,3.04
1344,484,25,44,476,489,13,3.1538461538461537
1345,484,25,45,489,495,6,3.0
1346,484,25,46,495,501,6,3.1666666666666665
1347,484,25,47,501,519,18,3.0555555555555554
1348,484,25,48,519,526,7,3.142857142857143
1349,484,25,49,526,530,4,2.5
1350,484,25,50,530,534,4,2.5
1351,484,25,51,534,550,16,2.0
1352,286,26,0,0,4,4,2.25
1353,286,26,1,4,25,21,2.0
1354,286,26,2,25,37,12,3.0
1355,286,26,3,37,50,13,3.076923076923077
1356,286,26,4,50,54,4,3.5
1357,286,26,5,54,59,5,3.2
1358,286,26,6,59,68,9,3.111111111111111
1359,286,26,7,68,75,7,3.142857142857143
1360,286,26,8,75,100,25,3.04
1361,286,26,9,100,113,13,3.0
1362,286,26,10,113,125,12,2.9166666666666665
1363,286,26,11,125,129,4,3.5
1364,286,26,12,129,137,8,3.125
1365,286,26,13,137,150,13,3.076923076923077
1366,286,26,14,150,163,13,3.1538461538461537
1367,286,26,15,163,175,12,3.0
1368,286,26,16,175,188,13,3.0
1369,286,26,17,188,200,12,3.0833333333333335
1370,286,26,18,200,204,4,2.75
1371,286,26,19,204,213,9,2.0
1372,286,26,20,213,226,13,2.0
1373,286,26,21,226,239,13,2.923076923076923
1374,286,26,22,239,251,12,3.0
1375,286,26,23,251,264,13,3.076923076923077
1376,286,26,24,264,276,12,3.0
1377,286,26,25,276,288,12,2.0833333333333335
1378,286,26,26,288,301,13,3.0
1379,286,26,27,301,305,4,2.5
1380,286,26,28,305,309,4,2.5
1381,286,26,29,309,326,17,2.0
1382,286,26,30,326,339,13,3.0
1383,286,26,31,339,351,12,3.0833333333333335
1384,286,26,32,351,355,4,3.0
