global_segment_id,trajectory_id,trajectory_index,local_segment_id,primitive_id,start_t,end_t,duration
869,158,16,37,30,389,401,12
870,158,16,38,2,401,405,4
871,158,16,39,8,405,426,21
872,158,16,40,10,426,438,12
873,158,16,41,27,438,444,6
874,158,16,42,4,444,451,7
875,158,16,43,20,451,476,25
876,158,16,44,16,476,489,13
877,158,16,45,1,489,495,6
878,158,16,46,4,495,501,6
879,158,16,47,27,501,519,18
880,158,16,48,8,519,526,7
881,158,16,49,17,526,530,4
882,158,16,50,8,530,534,4
883,158,16,51,20,534,550,16
884,392,17,0,21,0,4,4
885,392,17,1,18,4,25,21
886,392,17,2,21,25,37,12
887,392,17,3,21,37,50,13
888,392,17,4,6,50,54,4
889,392,17,5,12,54,59,5
890,392,17,6,1,59,68,9
891,392,17,7,12,68,75,7
892,392,17,8,10,75,100,25
893,392,17,9,22,100,113,13
894,392,17,10,23,113,125,12
895,392,17,11,4,125,129,4
896,392,17,12,4,129,137,8
897,392,17,13,19,137,150,13
898,392,17,14,15,150,163,13
899,392,17,15,26,163,175,12
900,392,17,16,5,175,188,13
901,392,17,17,7,188,200,12
902,392,17,18,3,200,204,4
903,392,17,19,31,204,213,9
904,392,17,20,20,213,226,13
905,392,17,21,1,226,239,13
906,392,17,22,1,239,251,12
907,392,17,23,28,251,264,13
908,392,17,24,1,264,276,12
909,392,17,25,24,276,288,12
910,392,17,26,24,288,301,13
911,392,17,27,9,301,305,4
912,392,17,28,14,305,309,4
913,392,17,29,14,309,326,17
914,392,17,30,14,326,339,13
915,392,17,31,25,339,351,12
916,392,17,32,0,351,355,4
917,392,17,33,29,355,360,5
918,392,17,34,25,360,369,9
919,392,17,35,13,369,376,7
920,392,17,36,11,376,389,13
921,392,17,37,30,389,401,12
922,392,17,38,2,401,405,4
923,392,17,39,8,405,426,21
924,392,17,40,10,426,438,12
925,392,17,41,27,438,444,6
926,392,17,42,4,444,451,7
927,392,17,43,20,451,476,25
928,392,17,44,16,476,489,13
929,392,17,45,1,489,495,6
930,392,17,46,4,495,501,6
931,392,17,47,27,501,519,18
932,392,17,48,8,519,526,7
933,392,17,49,17,526,530,4
934,392,17,50,8,530,534,4
935,392,17,51,20,534,550,16
936,99,18,0,21,0,4,4
937,99,18,1,18,4,25,21
938,99,18,2,21,25,37,12
939,99,18,3,21,37,50,13
940,99,18,4,6,50,54,4
941,99,18,5,12,54,59,5
942,99,18,6,1,59,68,9
943,99,18,7,12,68,75,7
944,99,18,8,10,75,100,25
945,99,18,9,22,100,113,13
946,99,18,10,23,113,125,12
947,99,18,11,4,125,129,4
948,99,18,12,4,129,137,8
949,99,18,13,19,137,150,13
950,99,18,14,15,150,163,13
951,99,18,15,26,163,175,12
952,99,18,16,5,175,188,13
953,99,18,17,7,188,200,12
954,99,18,18,3,200,204,4
955,99,18,19,31,204,213,9
956,99,18,20,20,213,226,13
957,99,18,21,1,226,239,13
958,99,18,22,1,239,251,12
959,99,18,23,28,251,264,13
960,99,18,24,1,264,276,12
961,99,18,25,24,276,288,12
962,99,18,26,24,288,301,13
963,99,18,27,9,301,305,4
964,99,18,28,14,305,309,4
965,99,18,29,14,309,326,17
966,99,18,30,14,326,339,13
967,99,18,31,25,339,351,12
968,99,18,32,0,351,355,4
969,99,18,33,29,355,360,5
970,99,18,34,25,360,369,9
971,99,18,35,13,369,376,7
972,99,18,36,11,376,389,13
973,99,18,37,30,389,401,12
974,99,18,38,2,401,405,4
975,99,18,39,8,405,426,21
976,99,18,40,10,426,438,12
977,99,18,41,27,438,444,6
978,99,18,42,4,444,451,7
979,99,18,43,20,451,476,25
980,99,18,44,16,476,489,13
981,99,18,45,1,489,495,6
982,99,18,46,4,495,501,6
983,99,18,47,27,501,519,18
984,99,18,48,8,519,526,7
985,99,18,49,17,526,530,4
986,99,18,50,8,530,534,4
987,99,18,51,20,534,550,16
988,259,19,0,21,0,4,4
989,259,19,1,18,4,25,21
990,259,19,2,21,25,37,12
991,259,19,3,21,37,50,13
992,259,19,4,6,50,54,4
993,259,19,5,12,54,59,5
994,259,19,6,1,59,68,9
995,259,19,7,12,68,75,7
996,259,19,8,10,75,100,25
997,259,19,9,22,100,113,13
998,259,19,10,23,113,125,12
999,259,19,11,4,125,129,4
1000,259,19,12,4,129,137,8
1001,259,19,13,19,137,150,13
1002,259,19,14,15,150,163,13
1003,259,19,15,26,163,175,12
1004,259,19,16,5,175,188,13
1005,259,19,17,7,188,200,12
1006,259,19,18,3,200,204,4
1007,259,19,19,31,204,213,9
1008,259,19,20,20,213,226,13
1009,259,19,21,1,226,239,13
1010,259,19,22,1,239,251,12
1011,259,19,23,28,251,264,13
1012,259,19,24,1,264,276,12
1013,259,19,25,24,276,288,12
1014,259,19,26,24,288,301,13
1015,259,19,27,9,301,305,4
1016,259,19,28,14,305,309,4
1017,259,19,29,14,309,326,17
1018,259,19,30,14,326,339,13
1019,259,19,31,25,339,351,12
1020,259,19,32,0,351,355,4
1021,259,19,33,29,355,360,5
1022,259,19,34,25,360,369,9
1023,259,19,35,13,369,376,7
1024,259,19,36,11,376,389,13
1025,259,19,37,30,389,401,12
1026,259,19,38,2,401,405,4
1027,259,19,39,8,405,426,21
1028,259,19,40,10,426,438,12
1029,259,19,41,27,438,444,6
1030,259,19,42,4,444,451,7
1031,259,19,43,20,451,476,25
1032,259,19,44,16,476,489,13
1033,259,19,45,1,489,495,6
1034,259,19,46,4,495,501,6
1035,259,19,47,27,501,519,18
1036,259,19,48,8,519,526,7
1037,259,19,49,17,526,530,4
1038,259,19,50,8,530,534,4
1039,259,19,51,20,534,550,16
1040,368,20,0,21,0,4,4
1041,368,20,1,18,4,25,21
1042,368,20,2,21,25,37,12
1043,368,20,3,21,37,50,13
1044,368,20,4,6,50,54,4
1045,368,20,5,12,54,59,5
1046,368,20,6,1,59,68,9
1047,368,20,7,12,68,75,7
1048,368,20,8,10,75,100,25
1049,368,20,9,22,100,113,13
1050,368,20,10,23,113,125,12
1051,368,20,11,4,125,129,4
1052,368,20,12,4,129,137,8
1053,368,20,13,19,137,150,13
1054,368,20,14,15,150,163,13
1055,368,20,15,26,163,175,12
1056,368,20,16,5,175,188,13
1057,368,20,17,7,188,200,12
1058,368,20,18,3,200,204,4
1059,368,20,19,31,204,213,9
1060,368,20,20,20,213,226,13
1061,368,20,21,1,226,239,13
1062,368,20,22,1,239,251,12
1063,368,20,23,28,251,264,13
1064,368,20,24,1,264,276,12
1065,368,20,25,24,276,288,12
1066,368,20,26,24,288,301,13
1067,368,20,27,9,301,305,4
1068,368,20,28,14,305,309,4
1069,368,20,29,14,309,326,17
1070,368,20,30,14,326,339,13
1071,368,20,31,25,339,351,12
1072,368,20,32,0,351,355,4
1073,368,20,33,29,355,360,5
1074,368,20,34,25,360,369,9
1075,368,20,35,13,369,376,7
1076,368,20,36,11,376,389,13
1077,368,20,37,30,389,401,12
1078,368,20,38,2,401,405,4
1079,368,20,39,8,405,426,21
1080,368,20,40,10,426,438,12
1081,368,20,41,27,438,444,6
1082,368,20,42,4,444,451,7
1083,368,20,43,20,451,476,25
1084,368,20,44,16,476,489,13
1085,368,20,45,1,489,495,6
1086,368,20,46,4,495,501,6
1087,368,20,47,27,501,519,18
1088,368,20,48,8,519,526,7
1089,368,20,49,17,526,530,4
1090,368,20,50,8,530,534,4
1091,368,20,51,20,534,550,16
1092,189,21,0,21,0,4,4
1093,189,21,1,18,4,25,21
1094,189,21,2,21,25,37,12
1095,189,21,3,21,37,50,13
1096,189,21,4,6,50,54,4
1097,189,21,5,12,54,59,5
1098,189,21,6,1,59,68,9
1099,189,21,7,12,68,75,7
1100,189,21,8,10,75,100,25
1101,189,21,9,22,100,113,13
1102,189,21,10,23,113,125,12
1103,189,21,11,4,125,129,4
1104,189,21,12,4,129,137,8
1105,189,21,13,19,137,150,13
1106,189,21,14,15,150,163,13
1107,189,21,15,26,163,175,12
1108,189,21,16,5,175,188,13
1109,189,21,17,7,188,200,12
1110,189,21,18,3,200,204,4
1111,189,21,19,31,204,213,9
1112,189,21,20,20,213,226,13
1113,189,21,21,1,226,239,13
1114,189,21,22,1,239,251,12
1115,189,21,23,28,251,264,13
1116,189,21,24,1,264,276,12
1117,189,21,25,24,276,288,12
1118,189,21,26,24,288,301,13
1119,189,21,27,9,301,305,4
1120,189,21,28,14,305,309,4
1121,189,21,29,14,309,326,17
1122,189,21,30,14,326,339,13
1123,189,21,31,25,339,351,12
1124,189,21,32,0,351,355,4
1125,189,21,33,29,355,360,5
1126,189,21,34,25,360,369,9
1127,189,21,35,13,369,376,7
1128,189,21,36,11,376,389,13
1129,189,21,37,30,389,401,12
1130,189,21,38,2,401,405,4
1131,189,21,39,8,405,426,21
1132,189,21,40,10,426,438,12
1133,189,21,41,27,438,444,6
1134,189,21,42,4,444,451,7
1135,189,21,43,20,451,476,25
1136,189,21,44,16,476,489,13
1137,189,21,45,1,489,495,6
1138,189,21,46,4,495,501,6
1139,189,21,47,27,501,519,18
1140,189,21,48,8,519,526,7
1141,189,21,49,17,526,530,4
1142,189,21,50,8,530,534,4
1143,189,21,51,20,534,550,16
1144,445,22,0,21,0,4,4
1145,445,22,1,18,4,25,21
1146,445,22,2,21,25,37,12
1147,445,22,3,21,37,50,13
1148,445,22,4,6,50,54,4
1149,445,22,5,12,54,59,5
1150,445,22,6,1,59,68,9
1151,445,22,7,12,68,75,7
1152,445,22,8,10,75,100,25
1153,445,22,9,22,100,113,13
1154,445,22,10,23,113,125,12
1155,445,22,11,4,125,129,4
1156,445,22,12,4,129,137,8
1157,445,22,13,19,137,150,13
1158,445,22,14,15,150,163,13
1159,445,22,15,26,163,175,12
1160,445,22,16,5,175,188,13
1161,445,22,17,7,188,200,12
1162,445,22,18,3,200,204,4
1163,445,22,19,31,204,213,9
1164,445,22,20,20,213,226,13
1165,445,22,21,1,226,239,13
1166,445,22,22,1,239,251,12
1167,445,22,23,28,251,264,13
1168,445,22,24,1,264,276,12
1169,445,22,25,24,276,288,12
1170,445,22,26,24,288,301,13
1171,445,22,27,9,301,305,4
1172,445,22,28,14,305,309,4
1173,445,22,29,14,309,326,17
1174,445,22,30,14,326,339,13
1175,445,22,31,25,339,351,12
1176,445,22,32,0,351,355,4
1177,445,22,33,29,355,360,5
1178,445,22,34,25,360,369,9
1179,445,22,35,13,369,376,7
1180,445,22,36,11,376,389,13
1181,445,22,37,30,389,401,12
1182,445,22,38,2,401,405,4
1183,445,22,39,8,405,426,21
1184,445,22,40,10,426,438,12
1185,445,22,41,27,438,444,6
1186,445,22,42,4,444,451,7
1187,445,22,43,20,451,476,25
1188,445,22,44,16,476,489,13
1189,445,22,45,1,489,495,6
1190,445,22,46,4,495,501,6
1191,445,22,47,27,501,519,18
1192,445,22,48,8,519,526,7
1193,445,22,49,17,526,530,4
1194,445,22,50,8,530,534,4
1195,445,22,51,20,534,550,16
1196,268,23,0,21,0,4,4
1197,268,23,1,18,4,25,21
1198,268,23,2,21,25,37,12
1199,268,23,3,21,37,50,13
1200,268,23,4,6,50,54,4
1201,268,23,5,12,54,59,5
1202,268,23,6,1,59,68,9
1203,268,23,7,12,68,75,7
1204,268,23,8,10,75,100,25
1205,268,23,9,22,100,113,13
1206,268,23,10,23,113,125,12
1207,268,23,11,4,125,129,4
1208,268,23,12,4,129,137,8
1209,268,23,13,19,137,150,13
1210,268,23,14,15,150,163,13
1211,268,23,15,26,163,175,12
1212,268,23,16,5,175,188,13
1213,268,23,17,7,188,200,12
1214,268,23,18,3,200,204,4
1215,268,23,19,31,204,213,9
1216,268,23,20,20,213,226,13
1217,268,23,21,1,226,239,13
1218,268,23,22,1,239,251,12
1219,268,23,23,28,251,264,13
1220,268,23,24,1,264,276,12
1221,268,23,25,24,276,288,12
1222,268,23,26,24,288,301,13
1223,268,23,27,9,301,305,4
1224,268,23,28,14,305,309,4
1225,268,23,29,14,309,326,17
1226,268,23,30,14,326,339,13
1227,268,23,31,25,339,351,12
1228,268,23,32,0,351,355,4
1229,268,23,33,29,355,360,5
1230,268,23,34,25,360,369,9
1231,268,23,35,13,369,376,7
1232,268,23,36,11,376,389,13
1233,268,23,37,30,389,401,12
1234,268,23,38,2,401,405,4
1235,268,23,39,8,405,426,21
1236,268,23,40,10,426,438,12
1237,268,23,41,27,438,444,6
1238,268,23,42,4,444,451,7
1239,268,23,43,20,451,476,25
1240,268,23,44,16,476,489,13
1241,268,23,45,1,489,495,6
1242,268,23,46,4,495,501,6
1243,268,23,47,27,501,519,18
1244,268,23,48,8,519,526,7
1245,268,23,49,17,526,530,4
1246,268,23,50,8,530,534,4
1247,268,23,51,20,534,550,16
1248,325,24,0,21,0,4,4
1249,325,24,1,18,4,25,21
1250,325,24,2,21,25,37,12
1251,325,24,3,21,37,50,13
1252,325,24,4,6,50,54,4
1253,325,24,5,12,54,59,5
1254,325,24,6,1,59,68,9
1255,325,24,7,12,68,75,7
1256,325,24,8,10,75,100,25
1257,325,24,9,22,100,113,13
1258,325,24,10,23,113,125,12
1259,325,24,11,4,125,129,4
1260,325,24,12,4,129,137,8
1261,325,24,13,19,137,150,13
1262,325,24,14,15,150,163,13
1263,325,24,15,26,163,175,12
1264,325,24,16,5,175,188,13
1265,325,24,17,7,188,200,12
1266,325,24,18,3,200,204,4
1267,325,24,19,31,204,213,9
1268,325,24,20,20,213,226,13
1269,325,24,21,1,226,239,13
1270,325,24,22,1,239,251,12
1271,325,24,23,28,251,264,13
1272,325,24,24,1,264,276,12
1273,325,24,25,24,276,288,12
1274,325,24,26,24,288,301,13
1275,325,24,27,9,301,305,4
1276,325,24,28,14,305,309,4
1277,325,24,29,14,309,326,17
1278,325,24,30,14,326,339,13
1279,325,24,31,25,339,351,12
1280,325,24,32,0,351,355,4
1281,325,24,33,29,355,360,5
1282,325,24,34,25,360,369,9
1283,325,24,35,13,369,376,7
1284,325,24,36,11,376,389,13
1285,325,24,37,30,389,401,12
1286,325,24,38,2,401,405,4
1287,325,24,39,8,405,426,21
1288,325,24,40,10,426,438,12
1289,325,24,41,27,438,444,6
1290,325,24,42,4,444,451,7
1291,325,24,43,20,451,476,25
1292,325,24,44,16,476,489,13
1293,325,24,45,1,489,495,6
1294,325,24,46,4,495,501,6
1295,325,24,47,27,501,519,18
1296,325,24,48,8,519,526,7
1297,325,24,49,17,526,530,4
1298,325,24,50,8,530,534,4
1299,325,24,51,20,534,550,16
1300,484,25,0,21,0,4,4
1301,484,25,1,18,4,25,21
1302,484,25,2,21,25,37,12
1303,484,25,3,21,37,50,13
1304,484,25,4,6,50,54,4
1305,484,25,5,12,54,59,5
1306,484,25,6,1,59,68,9
1307,484,25,7,12,68,75,7
1308,484,25,8,10,75,100,25
1309,484,25,9,22,100,113,13
1310,484,25,10,23,113,125,12
1311,484,25,11,4,125,129,4
1312,484,25,12,4,129,137,8
1313,484,25,13,19,137,150,13
1314,484,25,14,15,150,163,13
1315,484,25,15,26,163,175,12
1316,484,25,16,5,175,188,13
1317,484,25,17,7,188,200,12
1318,484,25,18,3,200,204,4
1319,484,25,19,31,204,213,9
1320,484,25,20,20,213,226,13
1321,484,25,21,1,226,239,13
1322,484,25,22,1,239,251,12
1323,484,25,23,28,251,264,13
1324,484,25,24,1,264,276,12
1325,484,25,25,24,276,288,12
1326,484,25,26,24,288,301,13
1327,484,25,27,9,301,305,4
1328,484,25,28,14,305,309,4
1329,484,25,29,14,309,326,17
1330,484,25,30,14,326,339,13
1331,484,25,31,25,339,351,12
1332,484,25,32,0,351,355,4
1333,484,25,33,29,355,360,5
1334,484,25,34,25,360,369,9
1335,484,25,35,13,369,376,7
1336,484,25,36,11,376,389,13
1337,484,25,37,30,389,401,12
1338,484,25,38,2,401,405,4
1339,484,25,39,8,405,426,21
1340,484,25,40,10,426,438,12
1341,484,25,41,27,438,444,6
1342,484,25,42,4,444,451,7
1343,484,25,43,20,451,476,25
1344,484,25,44,16,476,489,13
1345,484,25,45,1,489,495,6
1346,484,25,46,4,495,501,6
1347,484,25,47,27,501,519,18
1348,484,25,48,8,519,526,7
1349,484,25,49,17,526,530,4
1350,484,25,50,8,530,534,4
1351,484,25,51,20,534,550,16
1352,286,26,0,21,0,4,4
1353,286,26,1,18,4,25,21
1354,286,26,2,21,25,37,12
1355,286,26,3,21,37,50,13
1356,286,26,4,6,50,54,4
1357,286,26,5,12,54,59,5
1358,286,26,6,1,59,68,9
1359,286,26,7,12,68,75,7
1360,286,26,8,10,75,100,25
1361,286,26,9,22,100,113,13
1362,286,26,10,23,113,125,12
1363,286,26,11,4,125,129,4
1364,286,26,12,4,129,137,8
1365,286,26,13,19,137,150,13
1366,286,26,14,15,150,163,13
1367,286,26,15,26,163,175,12
1368,286,26,16,5,175,188,13
1369,286,26,17,7,188,200,12
1370,286,26,18,3,200,204,4
1371,286,26,19,31,204,213,9
1372,286,26,20,20,213,226,13
1373,286,26,21,1,226,239,13
1374,286,26,22,1,239,251,12
1375,286,26,23,28,251,264,13
1376,286,26,24,1,264,276,12
1377,286,26,25,24,276,288,12
1378,286,26,26,24,288,301,13
1379,286,26,27,9,301,305,4
1380,286,26,28,14,305,309,4
1381,286,26,29,14,309,326,17
1382,286,26,30,14,326,339,13
1383,286,26,31,25,339,351,12
1384,286,26,32,0,351,355,4
1385,286,26,33,29,355,360,5
1386,286,26,34,25,360,369,9
1387,286,26,35,13,369,376,7
1388,286,26,36,11,376,389,13
1389,286,26,37,30,389,401,12
1390,286,26,38,2,401,405,4
1391,286,26,39,8,405,426,21
1392,286,26,40,10,426,438,12
1393,286,26,41,27,438,444,6
1394,286,26,42,4,444,451,7
1395,286,26,43,20,451,476,25
1396,286,26,44,16,476,489,13
1397,286,26,45,1,489,495,6
1398,286,26,46,4,495,501,6
1399,286,26,47,27,501,519,18
1400,286,26,48,8,519,526,7
1401,286,26,49,17,526,530,4
1402,286,26,50,8,530,534,4
1403,286,26,51,20,534,550,16
1404,422,27,0,21,0,4,4
1405,422,27,1,18,4,25,21
1406,422,27,2,21,25,37,12
1407,422,27,3,21,37,50,13
1408,422,27,4,6,50,54,4
1409,422,27,5,12,54,59,5
1410,422,27,6,1,59,68,9
1411,422,27,7,12,68,75,7
1412,422,27,8,10,75,100,25
1413,422,27,9,22,100,113,13
1414,422,27,10,23,113,125,12
1415,422,27,11,4,125,129,4
1416,422,27,12,4,129,137,8
1417,422,27,13,19,137,150,13
1418,422,27,14,15,150,163,13
1419,422,27,15,26,163,175,12
1420,422,27,16,5,175,188,13
1421,422,27,17,7,188,200,12
1422,422,27,18,3,200,204,4
1423,422,27,19,31,204,213,9
1424,422,27,20,20,213,226,13
1425,422,27,21,1,226,239,13
1426,422,27,22,1,239,251,12
1427,422,27,23,28,251,264,13
1428,422,27,24,1,264,276,12
1429,422,27,25,24,276,288,12
1430,422,27,26,24,288,301,13
1431,422,27,27,9,301,305,4
1432,422,27,28,14,305,309,4
1433,422,27,29,14,309,326,17
1434,422,27,30,14,326,339,13
1435,422,27,31,25,339,351,12
1436,422,27,32,0,351,355,4
1437,422,27,33,29,355,360,5
1438,422,27,34,25,360,369,9
1439,422,27,35,13,369,376,7
1440,422,27,36,11,376,389,13
1441,422,27,37,30,389,401,12
1442,422,27,38,2,401,405,4
1443,422,27,39,8,405,426,21
1444,422,27,40,10,426,438,12
1445,422,27,41,27,438,444,6
1446,422,27,42,4,444,451,7
1447,422,27,43,20,451,476,25
1448,422,27,44,16,476,489,13
1449,422,27,45,1,489,495,6
1450,422,27,46,4,495,501,6
1451,422,27,47,27,501,519,18
1452,422,27,48,8,519,526,7
1453,422,27,49,17,526,530,4
1454,422,27,50,8,530,534,4
1455,422,27,51,20,534,550,16
1456,131,28,0,21,0,4,4
1457,131,28,1,18,4,25,21
1458,131,28,2,21,25,37,12
1459,131,28,3,21,37,50,13
1460,131,28,4,6,50,54,4
1461,131,28,5,12,54,59,5
1462,131,28,6,1,59,68,9
1463,131,28,7,12,68,75,7
1464,131,28,8,10,75,100,25
1465,131,28,9,22,100,113,13
1466,131,28,10,23,113,125,12
1467,131,28,11,4,125,129,4
1468,131,28,12,4,129,137,8
1469,131,28,13,19,137,150,13
1470,131,28,14,15,150,163,13
1471,131,28,15,26,163,175,12
1472,131,28,16,5,175,188,13
1473,131,28,17,7,188,200,12
1474,131,28,18,3,200,204,4
1475,131,28,19,31,204,213,9
1476,131,28,20,20,213,226,13
1477,131,28,21,1,226,239,13
1478,131,28,22,1,239,251,12
1479,131,28,23,28,251,264,13
1480,131,28,24,1,264,276,12
1481,131,28,25,24,276,288,12
1482,131,28,26,24,288,301,13
1483,131,28,27,9,301,305,4
1484,131,28,28,14,305,309,4
1485,131,28,29,14,309,326,17
1486,131,28,30,14,326,339,13
1487,131,28,31,25,339,351,12
1488,131,28,32,0,351,355,4
1489,131,28,33,29,355,360,5
1490,131,28,34,25,360,369,9
1491,131,28,35,13,369,376,7
1492,131,28,36,11,376,389,13
1493,131,28,37,30,389,401,12
1494,131,28,38,2,401,405,4
1495,131,28,39,8,405,426,21
1496,131,28,40,10,426,438,12
1497,131,28,41,27,438,444,6
1498,131,28,42,4,444,451,7
1499,131,28,43,20,451,476,25
1500,131,28,44,16,476,489,13
1501,131,28,45,1,489,495,6
1502,131,28,46,4,495,501,6
1503,131,28,47,27,501,519,18
1504,131,28,48,8,519,526,7
1505,131,28,49,17,526,530,4
1506,131,28,50,8,530,534,4
1507,131,28,51,20,534,550,16
1508,293,29,0,21,0,4,4
1509,293,29,1,18,4,25,21
1510,293,29,2,21,25,37,12
1511,293,29,3,21,37,50,13
1512,293,29,4,6,50,54,4
1513,293,29,5,12,54,59,5
1514,293,29,6,1,59,68,9
1515,293,29,7,12,68,75,7
1516,293,29,8,10,75,100,25
1517,293,29,9,22,100,113,13
1518,293,29,10,23,113,125,12
1519,293,29,11,4,125,129,4
1520,293,29,12,4,129,137,8
1521,293,29,13,19,137,150,13
1522,293,29,14,15,150,163,13
1523,293,29,15,26,163,175,12
1524,293,29,16,5,175,188,13
1525,293,29,17,7,188,200,12
1526,293,29,18,3,200,204,4
1527,293,29,19,31,204,213,9
1528,293,29,20,20,213,226,13
1529,293,29,21,1,226,239,13
1530,293,29,22,1,239,251,12
1531,293,29,23,28,251,264,13
1532,293,29,24,1,264,276,12
1533,293,29,25,24,276,288,12
1534,293,29,26,24,288,301,13
1535,293,29,27,9,301,305,4
1536,293,29,28,14,305,309,4
1537,293,29,29,14,309,326,17
1538,293,29,30,14,326,339,13
1539,293,29,31,25,339,351,12
1540,293,29,32,0,351,355,4
1541,293,29,33,29,355,360,5
1542,293,29,34,25,360,369,9
1543,293,29,35,13,369,376,7
1544,293,29,36,11,376,389,13
1545,293,29,37,30,389,401,12
1546,293,29,38,2,401,405,4
1547,293,29,39,8,405,426,21
1548,293,29,40,10,426,438,12
1549,293,29,41,27,438,444,6
1550,293,29,42,4,444,451,7
1551,293,29,43,20,451,476,25
1552,293,29,44,16,476,489,13
1553,293,29,45,1,489,495,6
1554,293,29,46,4,495,501,6
1555,293,29,47,27,501,519,18
1556,293,29,48,8,519,526,7
1557,293,29,49,17,526,530,4
1558,293,29,50,8,530,534,4
1559,293,29,51,20,534,550,16
1560,209,30,0,21,0,4,4
1561,209,30,1,18,4,25,21
1562,209,30,2,21,25,37,12
1563,209,30,3,21,37,50,13
1564,209,30,4,6,50,54,4
1565,209,30,5,12,54,59,5
1566,209,30,6,1,59,68,9
1567,209,30,7,12,68,75,7
1568,209,30,8,10,75,100,25
1569,209,30,9,22,100,113,13
1570,209,30,10,23,113,125,12
1571,209,30,11,4,125,129,4
1572,209,30,12,4,129,137,8
1573,209,30,13,19,137,150,13
1574,209,30,14,15,150,163,13
1575,209,30,15,26,163,175,12
1576,209,30,16,5,175,188,13
1577,209,30,17,7,188,200,12
1578,209,30,18,3,200,204,4
1579,209,30,19,31,204,213,9
1580,209,30,20,20,213,226,13
1581,209,30,21,1,226,239,13
1582,209,30,22,1,239,251,12
1583,209,30,23,28,251,264,13
1584,209,30,24,1,264,276,12
1585,209,30,25,24,276,288,12
1586,209,30,26,24,288,301,13
1587,209,30,27,9,301,305,4
1588,209,30,28,14,305,309,4
1589,209,30,29,14,309,326,17
1590,209,30,30,14,326,339,13
1591,209,30,31,25,339,351,12
1592,209,30,32,0,351,355,4
1593,209,30,33,29,355,360,5
1594,209,30,34,25,360,369,9
1595,209,30,35,13,369,376,7
1596,209,30,36,11,376,389,13
1597,209,30,37,30,389,401,12
1598,209,30,38,2,401,405,4
1599,209,30,39,8,405,426,21
1600,209,30,40,10,426,438,12
1601,209,30,41,27,438,444,6
1602,209,30,42,4,444,451,7
1603,209,30,43,20,451,476,25
1604,209,30,44,16,476,489,13
1605,209,30,45,1,489,495,6
1606,209,30,46,4,495,501,6
1607,209,30,47,27,501,519,18
1608,209,30,48,8,519,526,7
1609,209,30,49,17,526,530,4
1610,209,30,50,8,530,534,4
1611,209,30,51,20,534,550,16
1612,140,31,0,21,0,4,4
1613,140,31,1,18,4,25,21
1614,140,31,2,21,25,37,12
1615,140,31,3,21,37,50,13
1616,140,31,4,6,50,54,4
1617,140,31,5,12,54,59,5
1618,140,31,6,1,59,68,9
1619,140,31,7,12,68,75,7
1620,140,31,8,10,75,100,25
1621,140,31,9,22,100,113,13
1622,140,31,10,23,113,125,12
1623,140,31,11,4,125,129,4
1624,140,31,12,4,129,137,8
1625,140,31,13,19,137,150,13
1626,140,31,14,15,150,163,13
1627,140,31,15,26,163,175,12
1628,140,31,16,5,175,188,13
1629,140,31,17,7,188,200,12
1630,140,31,18,3,200,204,4
1631,140,31,19,31,204,213,9
1632,140,31,20,20,213,226,13
1633,140,31,21,1,226,239,13
1634,140,31,22,1,239,251,12
1635,140,31,23,28,251,264,13
1636,140,31,24,1,264,276,12
1637,140,31,25,24,276,288,12
1638,140,31,26,24,288,301,13
1639,140,31,27,9,301,305,4
1640,140,31,28,14,305,309,4
1641,140,31,29,14,309,326,17
1642,140,31,30,14,326,339,13
1643,140,31,31,25,339,351,12
1644,140,31,32,0,351,355,4
1645,140,31,33,29,355,360,5
1646,140,31,34,25,360,369,9
1647,140,31,35,13,369,376,7
1648,140,31,36,11,376,389,13
1649,140,31,37,30,389,401,12
1650,140,31,38,2,401,405,4
1651,140,31,39,8,405,426,21
1652,140,31,40,10,426,438,12
1653,140,31,41,27,438,444,6
1654,140,31,42,4,444,451,7
1655,140,31,43,20,451,476,25
1656,140,31,44,16,476,489,13
1657,140,31,45,1,489,495,6
1658,140,31,46,4,495,501,6
1659,140,31,47,27,501,519,18
1660,140,31,48,8,519,526,7
1661,140,31,49,17,526,530,4
1662,140,31,50,8,530,534,4
1663,140,31,51,20,534,550,16
1664,144,32,0,21,0,4,4
1665,144,32,1,18,4,25,21
1666,144,32,2,21,25,37,12
1667,144,32,3,21,37,50,13
1668,144,32,4,6,50,54,4
1669,144,32,5,12,54,59,5
1670,144,32,6,1,59,68,9
1671,144,32,7,12,68,75,7
1672,144,32,8,10,75,100,25
1673,144,32,9,22,100,113,13
1674,144,32,10,23,113,125,12
1675,144,32,11,4,125,129,4
1676,144,32,12,4,129,137,8
1677,144,32,13,19,137,150,13
1678,144,32,14,15,150,163,13
1679,144,32,15,26,163,175,12
1680,144,32,16,5,175,188,13
1681,144,32,17,7,188,200,12
1682,144,32,18,3,200,204,4
1683,144,32,19,31,204,213,9
1684,144,32,20,20,213,226,13
1685,144,32,21,1,226,239,13
1686,144,32,22,1,239,251,12
1687,144,32,23,28,251,264,13
1688,144,32,24,1,264,276,12
1689,144,32,25,24,276,288,12
1690,144,32,26,24,288,301,13
1691,144,32,27,9,301,305,4
1692,144,32,28,14,305,309,4
1693,144,32,29,14,309,326,17
1694,144,32,30,14,326,339,13
1695,144,32,31,25,339,351,12
1696,144,32,32,0,351,355,4
